Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2025-08-01 00:36:32.581	100110110111111111111110000	19	   279.7	3	  12.2	   30.4	Inspect	1	NaN	NaN
2025-08-01 00:53:50.296	110111111111111110110100000	19	   164.8	1	   9.4	   15.7	Inspect	1	NaN	NaN
2025-08-01 01:03:31.311	000001101001101111111000000	12	  1516.4	7	  18.9	   84.8	HF_8	8	1755	NaN
2025-08-01 01:10:25.600	101001011011100110010000000	11	   183.8	8	   7.9	   17.1	Inspect	NaN	NaN	NaN
2025-08-01 01:23:59.609	111111111111111111111111000	24	  2283.8	6	  94.8	  218.0	Inspect	NaN	NaN	NaN
2025-08-01 01:51:51.411	001001001001101111111000000	12	   946.6	7	  13.0	   55.9	HF_8	8	2100	NaN
2025-08-01 02:19:24.055	001001001001101111111000000	12	   779.3	7	   9.7	   41.5	HF_8	8	1755	NaN
2025-08-01 02:51:46.721	111111111111111110110000000	19	   164.3	8	   8.4	   20.5	Inspect	NaN	NaN	NaN
2025-08-01 03:03:03.644	110111111111111111110000000	19	   146.4	8	   7.5	   14.7	Inspect	1	NaN	NaN
2025-08-01 03:04:37.875	111011111001001000000000000	10	   463.6	1	   8.6	   25.9	HF_1	1	NaN	1520
2025-08-01 03:15:17.618	111001000001001001111000000	10	   726.5	1	   9.3	   60.0	HF_8	8	1885	NaN
2025-08-01 03:18:33.403	111001011111111110110000000	16	   726.5	1	  11.2	   95.1	Inspect	NaN	NaN	NaN
2025-08-01 03:18:54.133	000111111111111111100000000	16	   370.6	6	  10.6	   34.8	Inspect	NaN	NaN	NaN
2025-08-01 03:53:00.756	111111111111111111111110000	23	   254.2	6	  11.5	   18.1	Inspect	NaN	NaN	NaN
2025-08-01 03:53:02.093	111111111111111111111110000	23	   394.8	6	   6.3	    8.5	Inspect	NaN	NaN	NaN
2025-08-01 04:04:03.774	101001101011101101111111000	17	   735.1	7	  12.1	   52.6	HF_8	8	1660	NaN
2025-08-01 04:36:06.635	111111001001001001111000000	13	   406.5	7	   7.7	   24.2	HF_8	8	1480	NaN
2025-08-01 05:04:05.456	001001001011101101111111000	15	   977.7	7	  16.4	   86.4	HF_8	8	1730	NaN
2025-08-01 05:06:19.153	010110111111111110100000000	15	   155.5	8	   5.9	   10.1	Inspect	NaN	NaN	NaN
2025-08-01 05:06:58.633	001111111110110100000000000	12	   188.5	8	   9.8	   21.6	Inspect	NaN	NaN	NaN
2025-08-01 05:12:33.741	000001001001101101111000000	10	   611.3	7	   9.0	   36.8	HF_8	8	1655	NaN
2025-08-01 05:23:57.693	001001001001001101111000000	10	   637.7	7	   9.5	   41.6	HF_8	8	1855	NaN
2025-08-01 05:30:21.014	001001001001001111111000000	11	   800.6	7	  10.5	   45.6	HF_8	8	1515	NaN
